Country Name,Country Code,Series,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Azerbaijan,AZE,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.03103,..,..,..,..,23.87732,..,25.20772,24.48164,24.19891,24.75928,25.23917,22.22588,19.355,18.38257,18.08035,17.58492,..,..,..,..,..,..,..,..,19.78946,19.3646,19.04789,19.05771,19.26004,19.64731,20.43846,21.44043,23.15973,25.4832,25.92642,27.06741,27.7085,31.5402,..,..,..,..,..
"Bahamas, The",BHS,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.43642,..,..,..,..,..,..,..,..,..,11.04335,..,..,..,..,..,..,..,..,..,11.89006,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.23284,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.12882,27.53321,25.74971,18.71913,16.35368,15.20021,11.63673,13.54841,15.00076,17.44437,19.35408,20.9262,..,..,..,..,..,..,15.05818,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,1.88748,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.19348,..,..,..,..,..,..,..,..,..,8.52635,..,..,..,..,..,..,..,..,8.01587,..,..,..,..,..,9.25912,9.5192,10.47993,..,..,..,..,..,..
Bahrain,BHR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.87441,2.575,2.49678,..,..,..,2.64531,2.47689,2.46746,2.66808,..,2.32781,..,..,..,..,..,..,..
Bahrain,BHR,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,1.51356,1.43224,1.43247,2.2393,2.23843,2.19489,3.52076,3.25162,2.76427,3.22312,4.67865,5.88692,..,..,12.1615,12.71715,9.54413,13.29313,..,..,17.22944,16.95249,17.55382,16.76971,16.56093,17.60574,..,..,21.64746,..,..,..,27.94311,..,23.95824,22.79489,..,..,..,..,43.96669,43.19741,39.54289,41.32924,43.27575,46.56614,47.14588,50.4819,55.62851,..,..,..,..,..
Bangladesh,BGD,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.25016,..,..,..,..,..,..,2.0527,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.39687,..,..,..,..,..,..,..,..,..,5.19887,5.30234,5.06477,5.1944,5.98583,6.11389,6.27025,6.38588,6.54998,..,..,..,..,..
Bangladesh,BGD,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.13093,0.9376,1.0715,1.01164,1.03267,1.22303,1.27118,1.34349,1.51364,..,..,1.51912,1.42566,1.63177,1.69262,..,..,..,1.95247,..,2.13282,2.12508,2.17193,2.01715,2.06939,1.94014,..,2.13129,2.20222,2.05457,1.93942,..,2.1327,2.1755,1.96616,..,..,1.53554,..,..,1.32632,..,..,..,..,..
Bangladesh,BGD,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.58,..,..,..,64.15,..,72.71964,67.33,..,..,..,74.78203,..,72.23,80.01213,..,..,..,..,82.60853,..,..,..,..,..
Bangladesh,BGD,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,2.13339,..,2.44963,2.56056,3.35886,..,2.79823,3.00669,2.39063,3.36555,3.24599,3.09603,3.80131,4.67838,5.04444,5.11443,4.98486,4.32374,3.7182,3.67474,4.20896,..,..,..,..,..,..,..,..,5.63344,5.63134,6.65154,6.34442,6.39096,5.88915,6.4467,7.3612,7.93297,8.88409,10.85809,..,13.69156,13.801,..,13.86508,..,17.87436,18.15146,20.56507,24.01689,..,..,..,..,..
Barbados,BRB,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,8.42916,..,..,..,..,..,..,..,..,..,8.63971,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.99301,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.9448,6.51716,..,..,..,..,..,..,..,..,..,..,..,..,..,6.6387,..,..,..,..,..,..,..,4.34124,4.71586,6.05537,5.88062,6.2457,6.02428,5.66965,..,5.22039,4.9226,5.11618,6.0544,..,5.26274,5.14899,6.1435,..,4.95139,4.36638,..,..,..,..,..,..,..
Barbados,BRB,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.4548,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,3.20629,4.20897,5.09931,5.54165,..,..,..,..,..,..,14.42057,17.57671,..,18.63226,19.3693,..,..,..,16.81525,16.75686,26.12538,27.3953,25.51108,..,..,..,..,..,34.96663,40.57286,39.82133,..,..,..,..,..,59.73393,..,75.69624,69.80744,65.42534,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,6.2792,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.14679,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.33366,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.00001,6.19662,..,..,..,5.71226,5.87103,6.07696,5.1521,..,4.36894,5.22004,4.68479,4.95964,5.00942,4.81831,4.78752,4.94655,4.79499,..,..,..,..,..,..,..
Belarus,BLR,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.83,..,..,..,..,..,..,99.76952,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,40.97263,..,..,..,..,37.26009,..,..,..,38.38587,39.68625,39.96981,41.18185,42.57104,44.4088,45.58386,46.69733,47.64348,48.20013,49.51083,48.20178,44.27216,43.66906,41.68539,40.71275,44.90518,45.57012,49.65984,52.65364,55.08984,57.51347,60.09337,62.86723,65.01206,67.57421,69.71343,71.66675,71.22473,74.45922,79.57814,86.13762,92.07143,93.54328,91.50016,89.56716,88.18458,88.45143,87.42909,..,..,..,..,..,..
Belgium,BEL,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,7.42445,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.04704,..,11.17626,11.31094,11.40962,11.46376,11.49337,11.64727,11.76037,12.01187,12.10322,12.36665,..,..,..,..,..,..,..
Belgium,BEL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.76282,5.73104,5.98883,5.43634,5.38035,5.31064,5.43532,5.31673,..,..,..,4.85229,4.57713,4.30072,..,..,..,..,5.37231,5.41104,2.98866,3.04948,..,..,..,..,..,..,..,..,5.79586,..,..,6.33294,6.4581,6.44259,6.43199,..,6.63053,6.59047,6.45157,6.45954,6.41228,..,..,..,..,..,..,..
Belgium,BEL,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,17.13532,17.54559,19.51744,20.50785,20.80525,..,..,24.39679,25.64981,25.11826,24.48595,26.41571,27.14603,28.19136,30.88914,31.67756,32.99661,34.00875,35.55628,37.68367,39.10773,..,44.85169,47.91451,53.43437,55.44696,..,..,57.12717,58.16906,58.85634,59.38278,59.83446,61.02287,61.08548,61.65359,61.20013,62.08624,65.26769,67.82901,69.84253,71.19202,72.11549,72.9974,74.55976,75.89064,79.66173,78.90117,..,..,..,..,..,..
Belize,BLZ,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,4.61757,..,..,..,..,..,..,..,..,..,5.03326,..,..,..,..,..,..,..,..,..,..,5.62865,..,..,..,..,..,..,..,..,..,..,..,..,..,7.61368,..,..,..,..,10.49766,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.44344,5.02843,5.79708,..,5.24905,5.33631,..,..,..,5.77263,6.17812,6.71981,..,..,6.42536,6.61473,6.88889,7.28477,7.50989,7.56149,..,..,..,..,..,..
Belize,BLZ,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.04,..,..,..,..,84.28,..,..,..,..,96.18351,..,..,..,..,..,..,..,..
Belize,BLZ,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,1.03272,0.84559,..,0.89547,0.94171,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.66573,16.50701,15.83844,15.40245,16.02117,17.01988,18.18182,19.09912,22.41008,21.86788,21.90514,24.32075,24.16824,24.00411,23.25367,24.21411,24.65664,24.54084,24.9911,..,..,..,..,..
Benin,BEN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.66498,..,..,..,..,..,..,..,..,..,..,..,..,1.65131,..,..,..,..,..,..,..,..,..,2.46291,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.74789,1.92194,2.11366,2.3651,2.15949,2.28316,2.5669,2.65668,2.5634,2.36331,2.77728,3.08927,3.67997,..,3.56202,3.32751,3.16179,3.17298,2.8991,3.53559,2.93397,..,..,..,..,..,..
Benin,BEN,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.89,..,..,..,..,49.21066,..,..,..,..,59.41194,..,..,54.11723,..,..,..,47.57439,..,..,..,..,..,..
Benin,BEN,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,0.12877,0.23621,0.4305,0.70971,0.68632,0.74316,0.98976,1.09576,0.97329,1.06028,1.45707,1.73175,1.87917,1.94499,2.01416,2.41411,2.29047,2.22248,2.36404,2.15538,2.46031,2.31566,2.09527,2.14401,2.14355,2.11245,2.562,..,3.26562,3.71153,4.49685,5.32183,5.90655,5.98285,5.91417,6.81086,8.13719,8.04726,10.23199,13.77512,12.85589,13.9552,15.96484,15.95352,13.55343,12.9494,12.27414,12.51699,..,..,..,..,..,..
Bermuda,BMU,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,8.67257,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.91937,..,..,..,..,..,..,..,..,12.77649,..,..,..,..,..,..,..,..,..,10.96161,..,..,..,..,..,12.5439,..,..,..,..,..,..,..,..
Bermuda,BMU,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,4.1079,..,3.43442,..,..,..,..,..,..,..,..,..,3.03449,..,..,..,..,3.1362,3.15065,3.47605,..,..,..,..,..,2.15227,..,..,..,..,1.66627,1.77588,1.98877,..,..,..,2.61519,2.64421,..,..,..,1.78285,1.6986,..,1.50039,..,..,..,..,..,..,..
Bermuda,BMU,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.48264,9.67412,10.28069,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.01057,25.9357,26.22478,32.91566,30.74873,32.01658,31.61019,30.3114,28.23649,25.14212,..,17.83355,19.02726,..,..,..,..,..,..
Bhutan,BTN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.22245,..,..,..,..,4.0738,..,..,..,..,..,..,..
Bhutan,BTN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.51379,5.91573,..,..,6.60907,7.28715,..,..,4.91159,4.74174,4.12473,4.76523,..,5.72275,6.0449,7.5901,6.99333,7.22574,6.85084,..,..,..,..,..,..
Bhutan,BTN,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.86397,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.40715,0.74305,0.87942,..,..,0.71989,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.67416,..,..,..,..,..,5.039,5.30335,5.70472,6.75873,6.49166,7.24678,8.91947,9.50961,10.90072,..,..,..,..,15.55451,..,16.44733,..,..,..,..
Bolivia,BOL,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.82618,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.3234,..,..,..,..,..,..,..,..,7.36086,..,..,..,..,7.12275,..,7.41362,7.71865,..,..,8.03513,..,..,8.68271,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.95,79.2,80.33,87.63755,87.69,89.05,87.5,91.25,91.62762,92.57,..,92.96,92.57,95.59,93.18,96.94,96.37,97.31,97.32,..,..,..,..,..,..
Bolivia,BOL,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.13215,7.26067,..,..,8.91776,9.00841,9.7047,..,9.81787,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.25,..,..,..,..,..,99.2,..,..,..,..,..,99.73966,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.97106,22.97824,23.34466,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.19035,..,..,..,..,..
Botswana,BWA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,1.34462,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,4.38724,3.90639,3.26279,3.67424,5.64943,6.06396,5.40031,5.95214,6.14173,5.46932,..,..,5.55227,5.55166,5.65072,5.18593,6.11773,6.15111,..,5.73963,..,6.84061,..,..,..,..,..,..,..,..,..,..,..,..,10.67859,..,8.85149,..,9.63292,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,0,0,0.36309,0.41721,0.46239,0.7079,0.75629,0.86257,1.02122,1.1121,1.34461,1.436,1.59144,1.66149,1.87738,2.05344,2.39967,2.64737,..,..,..,4.33633,..,5.03866,5.47642,5.20505,5.62719,..,6.14023,6.52502,7.35285,7.93669,8.27391,9.63696,10.21485,9.92902,10.89706,11.11516,15.47852,23.68351,20.84838,18.5427,22.83048,..,27.30731,30.23934,25.91087,24.85997,..,25.08139,..,..,..,..,..
Brazil,BRA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,2.49451,..,..,..,..,..,2.45397,..,..,..,2.64254,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.03616,..,6.37938,6.56554,6.73979,6.84159,7.64748,7.08456,7.29775,7.37406,7.46925,7.59973,7.73256,7.8533,7.9813,..,..,..,..,..,..
Brazil,BRA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.56816,..,..,4.75666,3.80062,3.94893,3.84468,3.75037,..,3.97448,4.47908,4.8706,4.97426,5.26884,5.46355,5.6488,5.73741,5.8551,5.83885,5.94848,6.24106,6.31404,6.32255,..,..,..,..,..,..,..
Brazil,BRA,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.75,90.93,92.26,92.79,93.44,94.1,93.74,94.11,94.44,..,94.9,95.91,96.02,96.72,97,93.84,94.74,95.16,..,..,..,..,..,..
Brazil,BRA,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.08416,..,18.15428,20.69567,23.21699,24.49124,25.98963,..,30.78669,35.5621,37.0384,..,43.45983,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.3418,..,..,..,..,..,..,..,..,..,..,8.74682,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,10.57367,8.93536,..,7.24023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.90477,..,..,..,3.04633,3.57675,3.1519,..,3.47629,3.817,..,..,..,..,5.13479,..,2.35899,2.46599,..,..,..,..,..,..
British Virgin Islands,VGB,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.32417,52.8169,46.78322,50.53333,..,70.69073,..,..,..,..,74.022,..,..,..,..,..,42.25856,41.34854,..,16.25409,..,..,..,..,..,..
Brunei Darussalam,BRN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,3.77471,..,..,..,..,..,..,..,..,..,6.55054,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.57398,..,..,..,..,..,..,..,..,..,..,..,..,..
