Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Africa Western and Central,AFW,Age dependency ratio (% of working-age population),SP.POP.DPND,81.43938519,81.80887148,82.28058915,82.89749435,83.62239125,84.25973766,84.79930746,85.32972446,85.86466557,86.41496209,86.93777483,87.45545832,87.9955264,88.53470604,89.0957958,89.69412901,90.33791054,91.00475805,91.68155021,92.33114273,92.94871097,93.52198998,93.98872657,94.4775491,95.00649774,95.43563313,95.7169073,95.86309023,95.86446343,95.73247358,95.50047067,95.16185127,94.69700239,94.15496051,93.59665252,93.02735779,92.50289799,92.02479424,91.48243657,90.97649389,90.62906436,90.42243378,90.26683189,90.10975667,89.98031358,89.92596124,89.95971111,90.01565084,89.95822347,89.81649997,89.71124359,89.60345491,89.50260767,89.34868688,89.11755736,88.80857317,88.30343881,87.61882981,86.81180755,85.88616084,84.79886232,83.60965944,82.39347559,81.10228759
Africa Western and Central,AFW,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3299.401375,3250.641418,3228.263516,3106.501533,3022.456777,3006.39725,3063.322452,3115.780857,3144.167844,3112.305775,3139.324872,3208.778205,3404.430333,3486.966842,3652.070205,3753.569282,3842.64583,3932.742322,4059.821436,4182.899797,4343.405839,4426.936688,4535.771465,4678.325591,4816.917355,4817.800552,4713.515152,4709.645461,4730.823407,4774.412771,4622.731427,4698.926894,4767.383262,4814.611443
Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,11904954210,12707877772,13630758805,14469094144,15803761887,16921087955,18034172573,16493747239,17022809177,19301432648,26697257158,24497091508,29489793286,36891093307,49687843306,57280830632,68386405203,71790392859,78779062953,96682270600,1.20501E+11,2.16911E+11,1.95918E+11,1.51223E+11,1.31218E+11,1.37803E+11,1.09237E+11,1.12295E+11,1.11227E+11,1.03934E+11,1.23711E+11,1.29942E+11,1.24599E+11,1.29733E+11,1.34777E+11,2.07177E+11,2.62601E+11,2.75742E+11,2.96152E+11,1.39468E+11,1.4214E+11,1.50058E+11,1.7939E+11,2.07755E+11,2.56908E+11,3.13328E+11,3.9814E+11,4.66884E+11,5.69322E+11,5.09918E+11,6.00153E+11,6.83888E+11,7.39938E+11,8.36937E+11,8.97416E+11,7.71767E+11,6.94361E+11,6.87849E+11,7.70495E+11,8.26484E+11,7.89802E+11,8.49312E+11,8.83974E+11,7.99106E+11
Africa Western and Central,AFW,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.151699395,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Africa Western and Central,AFW,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Africa Western and Central,AFW,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Africa Western and Central,AFW,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Africa Western and Central,AFW,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,42.4161,57.1897,70.5182,91.7246,113.8563,91.2373,103.4512,90.4019,94.0102,124.1053,114.4605,98.8202,94.8289,96.64,97.8836,101.9836,99.3758,95.9753,103.4346,108.5949,102.7717,107.9857,116.8532,115.0574,111.4613,121.6235,140.7514,140.1474,135.0238,136.8567,146.74,155.8359,146.2791,158.1168,157.0589,158.4567,151.2318,146.4052,155.5005,147.8734,166.4575,177.6335,181.2535,199.7577,208.9779,208.8912,217.443,218.2637,230.4901,240.4359,235.9365,249.1554,251.4104,245.6408
Africa Western and Central,AFW,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,0.347426517,0.457250756,0.550164838,0.697791103,0.843932738,0.658420683,0.726803307,0.618096405,0.625056947,0.802119491,0.719124232,0.603436173,0.562498642,0.557790034,0.550276532,0.55786347,0.528906564,0.497012633,0.521120417,0.53216549,0.490402474,0.501841936,0.528290038,0.506310369,0.477636486,0.507183274,0.571195525,0.553488161,0.518728097,0.511601787,0.533661233,0.551083899,0.502950754,0.528566211,0.510387031,0.500513165,0.464381052,0.437051092,0.451267465,0.417316125,0.456851165,0.473954567,0.470348079,0.504400161,0.513469247,0.499586915,0.506323433,0.495060473,0.509712919,0.518890459,0.49715916,0.512748783,0.505462163,0.482217276
Africa Western and Central,AFW,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,..,..,6.564727505,6.287691554,7.535348689,13.51470109,17.03313584,16.48383755,10.77748689,24.62954707,29.95399712,37.88297111,43.50687265,47.14859945,53.99452741,56.89461953,62.96166696,56.38256704,55.5433854,57.93425241,..,62.52088149,..,64.9493506,..,..,..,..,..,..,..,..,..,..,..,..,60.74623959,60.38565559,60.57716739,61.8610279,64.28256453,62.89240458,65.75725684,61.68003496,..,..,66.28479512,63.38818344,61.16588161,60.28855927,58.12505993,61.56108113,60.33667241,60.88019307,59.79550988,53.79207133,53.58338646,60.50468317,63.5423307,61.24981429,63.7773138,58.93701703,65.06714579,61.37056911
Africa Western and Central,AFW,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1585000000,1646000000,1620000000,1821000000,2124000000,2301000000,2375000000,2313000000,2497000000,2902000000,3459000000,4060000000,4730000000,6988000000,14402000000,13229000000,16934000000,19798000000,18098000000,27317000000,38234000000,28572000000,22427000000,20176000000,22327000000,23190000000,15510000000,18098000000,17184000000,22101000000,27434000000,24685000000,25228000000,22647000000,22389000000,28845000000,34069000000,33198000000,26634000000,31386000000,39059000000,36380000000,38730000000,48903000000,70669000000,90665000000,1.06252E+11,1.19837E+11,1.57215E+11,1.13875E+11,1.50095E+11,2.04483E+11,2.02715E+11,1.82608E+11,1.93974E+11,1.20741E+11,1.00329E+11,1.16592E+11,1.44052E+11,1.40586E+11,1.14377E+11,1.41925E+11,1.70155E+11,1.6091E+11
Africa Western and Central,AFW,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,0.0072033,0.006721941,0.007495314,0.009442919,0.004689665,0.006926831,0.006074585,0.003937778,0.079238132,0.0507077,0.065717048,0.098527448,0.097310588,0.084400502,0.065043098,0.175134357,0.177992851,0.24013628,0.20370872,0.188972795,0.175047104,0.137006603,0.111125588,0.090567263,0.074550039,0.068592569,0.056609276,0.087341581,0.090612958,0.121383377,0.093312457,0.07572603,0.115649865,0.137268212,0.120116432,0.098181705,0.22861827,0.115734703,0.144291769,0.170132396,0.086384712,0.053605229,0.037415919,0.028347335,0.034071981,0.046870047,0.051443375,0.042824445,0.031381751,0.049683065,..,..
Africa Western and Central,AFW,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,0.012043453,0.018801632,0.020779193,0.018027479,0.019567734,0.021412345,0.032357013,0.036420771,0.015569551,0.007203434,0.035587219,0.04038744,0.046742557,0.055421519,0.049757797,0.044244389,0.064899288,0.061895441,0.073779217,0.067471732,0.163601054,0.185165127,0.173094717,0.168629756,0.167211867,0.127044144,0.106013627,0.30469238,0.397832646,0.294047246,0.428746573,0.400111955,0.183419829,0.494479956,0.516188872,0.555878622,0.411011553,0.494516457,0.732671105,0.753120498,0.587641035,0.585933629,0.498666569,0.368000801,0.482167074,0.692510057,0.625127253,0.47513637,0.811845492,..,..
Africa Western and Central,AFW,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,0.314670525,1.046817564,1.667898483,18.82894915,12.7225058,11.91562107,14.09160678,10.83606547,27.41971661,16.60616184,3.844896721,1.58543485,4.397488881,6.95728154,8.068226477,2.855282349,5.599274038,4.744764369,11.07369294,12.84429957,8.322537524,9.372229593,14.53616132,12.7155593,12.30437807,13.04901416,11.80617933,5.782442604,6.307372603,15.03524219,9.876004629,7.94477257,7.944865992,10.03436289,14.59776154,13.40664738,12.44091725,13.947478,7.516178283,10.70081656,13.69995607,12.04457813,8.986293761,6.642739681,2.666028242,2.435412684,4.602161117,6.534543102,5.690814996,2.89505498,5.221742251,..,..
Albania,ALB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,785.1615259,865.5924812,762.7253617,776.934749,826.952081,890.9533599,923.7288675,1010.819221,864.1994597,1149.536096,989.2001485,966.6832838,1000.122013,1018.263142,916.5551906,963.9271695,921.893044,927.7445187,896.4377624,813.2556955,572.781844,418.2866298,412.3788805,441.2492954,417.034843,447.8488703,384.5949583,426.6828191,576.1836323,580.4947642,597.2652527,660.0479841,648.1683871,715.4144831,719.5843781,706.8594077,679.8617651,710.7484985,732.3166818,729.1543727,764.9686166,687.8962599,801.329975,808.4558396,..,..,..,..,..,..,..,..,..
Albania,ALB,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.03,3.79,4,3.71,3.86,3.66,3.38,3.04,2.94,2.91,2.78,2.83,2.51,2.89,2.86,2.62,2.61,2.64,2.53,2.45,2.34,2.27,2.06,..
Albania,ALB,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.9,..,..,..,..,..,11.4,..,..,7.3,..,..,3.9,..,..,..,4.8,..,9.7,3.5,4.7,3.6,2.7,1.2,1.5,..,..,..
Albania,ALB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27,..,..,..,..,..,31.7,..,..,30.6,..,..,30,..,..,..,29,..,34.6,32.8,33.7,33.1,30.1,30.1,29.4,..,..,..
Albania,ALB,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.2,..,..,..,..,..,8.4,..,..,8.4,..,..,8.9,..,..,..,8.9,..,7,7.7,7.3,7.6,7.9,8.5,8.4,..,..,..
Albania,ALB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.304,30.007,25.251,20.835,14.607,13.928,16.872,20.042,20.835,19.023,18.57,17.891,16.985,16.306,15.966,15.626,15.966,13.06,13.674,14.086,13.481,13.376,15.866,18.055,17.193,15.418,13.616,12.304,11.466,11.69,11.474,10.137,10.108
Albania,ALB,Age dependency ratio (% of working-age population),SP.POP.DPND,87.48244683,89.01744636,89.66922135,89.89964285,89.85323574,89.75541703,89.68619995,89.58204331,89.31523315,88.70119746,87.71593478,86.48212106,85.05411064,83.46496256,81.72352893,79.83567622,77.83318505,75.79255538,73.94409014,72.27067052,70.73168706,69.37547958,68.08329917,66.81134802,65.6343045,64.77055032,64.00294731,63.0702704,62.35007344,61.90293477,61.48242559,61.07857064,60.78716927,60.5915833,60.40382805,60.28269589,60.16069491,59.89270674,59.50266846,59.06426315,58.59772903,57.8351706,56.73670221,55.61399781,54.52112291,53.44354077,52.41323532,51.4388392,50.47596292,49.46272901,48.40341392,47.39391652,46.63056683,46.22947044,46.09910715,46.06368242,46.04185,46.17477749,46.50895934,47.04237412,47.68643419,48.44157428,49.2511089,50.02392977
Albania,ALB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5327.747458,3859.056862,3603.488845,3972.123929,4328.413978,4935.45222,5418.148325,4856.768289,5318.961888,6042.769898,6503.834597,7109.627581,7454.478313,7896.097378,8366.433914,8874.099288,9457.386999,10099.28151,10940.36062,11383.78874,11864.53568,12199.31045,12392.65401,12539.78386,12788.74723,13110.61788,13566.90583,14095.75905,14698.53762,15065.74957,14650.39593,16113.13652,17097.47836,17975.79839
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1578102105,1808177156,1861163170,1881412587,1857337995,1897050117,2097326250,2080796250,2051236250,2253090000,2028553750,1099559028,652174990.8,1185315468,1880950864,2392764853,3199640815,2258513974,2545964541,3212121651,3480355258,3922100794,4348068242,5611496257,7184685782,8052077248,8896075005,10677324853,12881352894,12044205550,11926926616,12890760315,12319834195,12776224497,13228147516,11386853113,11861199831,13019726212,15379509892,15585105131,15241458745,18032010564,19017242586,23547179830
Albania,ALB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.087569997,0.154119998,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,157.6003265,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.89095601,21.07820307,25.58272024,30.0333025,..,..,..,24.83187811,22.90137634,22.79392199,..,..,..,..,..,..,23.01110698,23.00759072,24.16077295,24.38266544,24.44617575,23.95672943,23.86758762,22.9293201,22.87840567,24.60481616,24.39829531,..,..
Albania,ALB,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.48254589,14.12391471,16.02495563,23.15194051,..,..,..,23.98073956,24.24588912,24.55080199,..,..,..,..,..,..,23.90031939,23.05071012,22.30494951,24.5250981,24.7381502,24.27857375,25.73312879,25.10790658,24.84572614,23.70098161,25.04694857,..,..
Albania,ALB,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,4.845,4.8381,5.5183,4.9519,5.3296,5.4241,5.7966,6.2009,6.821,7.9367,8.0735,7.0726,7.273,7.7922,8.4312,8.0739,8.1514,8.2927,8.1996,7.9059,6.645,4.3795,2.363,2.2227,2.3441,2.07,2.0549,1.5805,1.9147,3.0866,3.2325,3.4393,4.0064,4.2112,4.414,4.1485,4.1347,4.2444,4.1946,4.2746,4.5569,4.9882,4.5329,4.7693,5.0958,4.8635,4.5303,5.3415,5.3056,4.9535,4.5608,5.0393,4.609,4.5918
Albania,ALB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,2.268811822,2.211346009,2.460093637,2.15604471,2.267795231,2.25550153,2.357754199,2.466992846,2.657947383,3.031783552,3.021522854,2.594444135,2.612167319,2.739911954,2.902876951,2.723287738,2.696786082,2.689287376,2.609396322,2.449206817,2.021881966,1.34061265,0.72773995,0.688720898,0.730810192,0.649353909,0.64863592,0.502019991,0.61201267,0.992866007,1.046446017,1.123890708,1.313138928,1.385438161,1.458238835,1.377558661,1.381665852,1.429082729,1.423194135,1.460144238,1.564321026,1.716993179,1.562852861,1.647374246,1.763799434,1.688303168,1.575153307,1.858910713,1.850978378,1.73551805,1.607132726,1.792282583,1.659293031,1.672194764
Albania,ALB,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.988651627,1.720725345,1.169276448,2.155489292,1.851613171,1.448359255,2.009642961,1.029738468,2.627726012,8.623200527,13.68709309,7.451608463,21.77781338,11.59607804,17.9566359,21.18442421,26.58866493,30.99413805,1.567523321,8.80663865,11.17506232,0.8240851,1.662666217,0.602741339,0.905736427,0.023914512,0.408202317,6.345384239
Albania,ALB,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,49000000,49000000,41000000,48000000,60000000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,258000000,305000000,230000000,100000000,70000000,122000000,140000000,202000000,207000000,139000000,205000000,351000000,261000000,307000000,340000000,448000000,605000000,659000000,790000000,1079000000,1027000000,1091000000,1544000000,1947000000,1967000000,2339000000,2429000000,1917000000,1959000000,2292000000,2870000000,2716000000,2506000000,3559000000,4309000000,4374000000
Albania,ALB,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.368325704,0.556625382,0.152296786,0.048179543,0.076891499,0.090923396,0.22452216,0.204305952,0.067948601,0.002386071,0.001557948,0.002862908,0.001752452,0.000369491,0.00079389,0.000126575,0.000634624,0.001328432,0.000288282,0.000914899,0.006834611,0.003071219,0.002935095,0.004042956,0.013917517,0.000716939,0.001372133,0.000778501,0.000344303,0.000102472,0,0.005982686,0.000391513,0.017581194,0.037902471,0.008807351,0.010128655,0.032257275,..,..
Albania,ALB,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.480087183,0.429410237,0.392760294,0.207890285,0.198466812,0.156546255,0.199187475,0.151694215,0.098413509,0.09674231,0.037678079,0.029149609,0.017411071,0.021229271,0.002226435,0.001680056,0.007034627,0.010399354,0.011791809,0.009195223,0.004867669,0.004024068,0.008133516,0.011190009,0.008411424,0.006480997,0.009252426,0.013657627,0.016460841,0.017174684,0.020183458,0.019112954,0.013961259,0.01889633,0.022458616,0.0273614,0.009871876,0.04945834,..,..
Albania,ALB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.799113572,5.357207137,1.949870762,3.104080289,2.378539262,3.345587891,4.845877394,3.617481466,4.678143305,2.649238263,1.522284881,1.159516028,1.160702594,1.088356446,0.23349463,0.494725404,1.071500565,0.699922138,0.687177627,0.692722775,0.793153163,1.020953746,1.192449217,1.249434028,1.604654693,0.923660116,1.309543172,2.454889085,2.866351043,3.033924075,3.122076157,1.452606185,0.884410718,1.126142276,1.469833819,1.424371096,0.582225701,1.042183692,..,..
Algeria,DZA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,245.7249966,278.6827431,326.4718034,342.7126781,352.1129698,383.9681715,414.451251,495.9876561,609.8807678,602.2015487,633.8102912,798.532262,834.177939,799.0337425,806.2395223,881.2117949,844.2939112,866.6929965,836.985015,874.2618659,902.9859556,902.0773104,883.7712937,833.2186873,851.5581437,808.5465995,813.2345994,828.3368214,872.0428659,873.5026684,863.3434362,911.280286,955.6749109,954.1322213,979.1496026,1032.456134,1077.475848,1070.543865,1148.57475,1107.727191,1133.164863,1220.981228,1238.595673,1318.008855,..,..,..,..,..,..,..,..,..
Algeria,DZA,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.25,4.14,4.19,4.15,4.03,3.96,4.17,4.29,4.24,4.56,4.49,4.54,4.81,4.84,5.09,5.14,4.94,5.01,5.27,5.4,5.4,5.61,..,..
Algeria,DZA,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.2,..,..,..,..,..,..,24.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.3,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.4,..,..,..,..,..,..,35.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.6,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.8,..,..,..,..,..,..,7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.4,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.6,24.38,26.23,27.74,31.84,28.308,25.43,26.853,28.548,29.77,27.3,25.9,23.72,17.65,15.27,12.27,13.79,11.33,10.16,9.96,9.96,10.97,9.82,10.207,11.206,10.202,12,12.137,12.259,14.057,13.63,12.346,11.701
Algeria,DZA,Age dependency ratio (% of working-age population),SP.POP.DPND,94.7777558,96.82793892,98.87586861,100.9709474,102.7053759,103.8012988,104.2591452,104.2199357,103.7844089,103.1351428,102.5166708,101.9701165,101.4103541,100.7620483,99.94528871,100.2914834,102.077327,102.5466898,101.4185375,100.1589472,98.86904243,97.5630331,96.21492147,94.79138261,93.28074015,91.6972443,90.01009884,88.24503177,86.39636793,84.490829,82.53430816,80.69681524,79.53252825,78.48428328,76.88623102,74.93748807,72.71698099,70.3063514,67.47860609,64.39698179,61.52108925,58.8828884,56.45534532,54.28873168,52.4454103,50.94310351,49.7732744,48.88882144,48.26905048,47.91518885,47.82363516,47.99799688,48.49542836,49.42683661,50.69559579,52.06274862,53.43550117,54.82956595,56.15008588,57.26780869,58.06915491,58.55634731,58.80112722,58.77099848
Algeria,DZA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11728.54573,11314.86474,11241.41542,10743.70635,10414.03482,10588.44337,10808.87887,10725.96735,11094.88754,11292.0373,11558.22047,11742.59468,12213.12635,12835.18144,13226.76505,13738.49564,13920.69406,14114.67452,14206.77671,14104.42817,14496.42113,14641.96409,14697.53961,14778.19143,15073.76294,15239.51715,15511.68588,15427.66419,15343.42612,15199.199,14194.15575,14496.86547,14782.2003,15159.32424
